Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
50629,Grand Theft Auto,GBA,2004.0,Genre,Action
50630,Mini Ninjas,Wii,2009.0,Genre,Action
50631,Mini Ninjas,PS3,2009.0,Genre,Action
50632,Mini Ninjas,DS,2009.0,Genre,Action
50633,Mini Ninjas,X360,2009.0,Genre,Action
50634,Mini Ninjas,PC,2009.0,Genre,Action
50635,Ikaruga,GC,2003.0,Genre,Shooter
50636,WWE 2K15,PS4,2014.0,Genre,Sports
50637,WWE 2K15,PS3,2014.0,Genre,Sports
50638,WWE 2K15,X360,2014.0,Genre,Sports
50639,WWE 2K15,XOne,2014.0,Genre,Sports
50640,Dungeon Siege III,PS3,2011.0,Genre,Role-Playing
50641,Dungeon Siege III,X360,2011.0,Genre,Role-Playing
50642,Dungeon Siege III,PC,2011.0,Genre,Role-Playing
50643,15 Days,PC,2009.0,Genre,Adventure
50644,The Secret World,PC,2012.0,Genre,Role-Playing
50645,Alpha Protocol,PS3,2010.0,Genre,Role-Playing
50646,Alpha Protocol,X360,2010.0,Genre,Role-Playing
