Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
117322,LEGO Jurassic World,XOne,2015.0,JP_Sales,0.0
117323,LEGO Jurassic World,3DS,2015.0,JP_Sales,0.03
117324,LEGO Jurassic World,WiiU,2015.0,JP_Sales,0.02
117325,LEGO Jurassic World,PSV,2015.0,JP_Sales,0.0
117326,LEGO Jurassic World,PC,2015.0,JP_Sales,0.0
117327,BioShock 2,X360,2010.0,JP_Sales,0.02
117328,BioShock 2,PS3,2010.0,JP_Sales,0.02
117329,BioShock 2,PC,,JP_Sales,0.0
117330,Homeworld Remastered Collection,PC,,JP_Sales,0.0
117331,Dead Space 2,X360,2011.0,JP_Sales,0.0
117332,Dead Space 2,PS3,2011.0,JP_Sales,0.0
117333,Dead Space 2,PC,2011.0,JP_Sales,0.0
117334,Crysis,PC,2007.0,JP_Sales,0.0
117335,Prey,X360,2006.0,JP_Sales,0.0
117336,Prey,PC,2006.0,JP_Sales,0.0
117337,F.E.A.R. 3,PS3,2011.0,JP_Sales,0.01
117338,F.E.A.R. 3,X360,2011.0,JP_Sales,0.01
117339,F.E.A.R. 3,PC,2011.0,JP_Sales,0.0
117340,F.E.A.R. Perseus Mandate,PC,2007.0,JP_Sales,0.0
117341,Fable III,X360,2010.0,JP_Sales,0.05
117342,Fable III,PC,2011.0,JP_Sales,0.0
117343,Football Manager 2011,PC,2010.0,JP_Sales,0.0
117344,Stronghold Kingdoms,PC,2011.0,JP_Sales,0.0
117345,Enclave,XB,2002.0,JP_Sales,0.0
117346,Football Manager 2012,PC,2011.0,JP_Sales,0.0
117347,Football Manager 2012,PSP,2011.0,JP_Sales,0.0
117348,Football Manager 2015,PC,2014.0,JP_Sales,0.0
117349,F1 2012,PS3,2012.0,JP_Sales,0.05
117350,F1 2012,X360,2012.0,JP_Sales,0.0
117351,F1 2012,PC,2012.0,JP_Sales,0.0
117352,Homefront,X360,2011.0,JP_Sales,0.02
117353,Homefront,PS3,2011.0,JP_Sales,0.04
117354,Homefront,PC,2011.0,JP_Sales,0.0
117355,Football Manager 2014,PC,2013.0,JP_Sales,0.0
117356,Football Manager 2014,PSV,2013.0,JP_Sales,0.0
117357,Football Manager 2016,PC,2015.0,JP_Sales,0.0
117358,Test Drive Unlimited 2,X360,,JP_Sales,0.0
117359,Test Drive Unlimited 2,PS3,,JP_Sales,0.01
117360,Test Drive Unlimited 2,PC,,JP_Sales,0.0
117361,Mortal Kombat X,PS4,2015.0,JP_Sales,0.0
117362,Mortal Kombat X,XOne,2015.0,JP_Sales,0.0
117363,Mortal Kombat X,PC,2015.0,JP_Sales,0.0
117364,Max Payne 3,PS3,2012.0,JP_Sales,0.06
117365,Max Payne 3,X360,2012.0,JP_Sales,0.01
117366,Max Payne 3,PC,2012.0,JP_Sales,0.0
117367,Shovel Knight,3DS,2015.0,JP_Sales,0.02
117368,Shovel Knight,WiiU,2015.0,JP_Sales,0.0
117369,Shovel Knight,PS4,2015.0,JP_Sales,0.0
117370,The Last Remnant,X360,2008.0,JP_Sales,0.18
117371,The Last Remnant,PC,2009.0,JP_Sales,0.0
117372,The Evil Within,PS4,2014.0,JP_Sales,0.11
117373,The Evil Within,PS3,2014.0,JP_Sales,0.13
117374,The Evil Within,XOne,2014.0,JP_Sales,0.0
117375,The Evil Within,X360,2014.0,JP_Sales,0.01
117376,The Evil Within,PC,2014.0,JP_Sales,0.0
117377,Rayman Legends,PS4,2014.0,JP_Sales,0.0
117378,Rayman Legends,WiiU,2013.0,JP_Sales,0.03
117379,Rayman Legends,PS3,2013.0,JP_Sales,0.0
117380,Rayman Legends,X360,2013.0,JP_Sales,0.0
117381,Rayman Legends,XOne,2014.0,JP_Sales,0.0
117382,Rayman Legends,PSV,2014.0,JP_Sales,0.0
117383,Guild Wars,PC,2005.0,JP_Sales,0.0
117384,Evolve,PS4,2015.0,JP_Sales,0.05
117385,Evolve,XOne,2015.0,JP_Sales,0.0
117386,Evolve,PC,2015.0,JP_Sales,0.0
117387,Far Cry,PC,2004.0,JP_Sales,0.0
117388,Risen,X360,2009.0,JP_Sales,0.0
117389,Risen,PC,2009.0,JP_Sales,0.0
117390,FlatOut 2,PS2,2006.0,JP_Sales,0.0
117391,FlatOut 2,XB,2006.0,JP_Sales,0.0
117392,Farming Simulator 2011,PC,2010.0,JP_Sales,0.0
117393,NBA 2K15,PS4,2014.0,JP_Sales,0.01
117394,NBA 2K15,XOne,2014.0,JP_Sales,0.0
117395,NBA 2K15,X360,2014.0,JP_Sales,0.0
117396,NBA 2K15,PS3,2014.0,JP_Sales,0.02
117397,NASCAR '14,X360,2014.0,JP_Sales,0.0
117398,NASCAR '14,PS3,2014.0,JP_Sales,0.0
117399,Mortal Kombat Kollection,PS2,2008.0,JP_Sales,0.0
117400,Legendary,X360,2008.0,JP_Sales,0.0
117401,Legendary,PS3,2008.0,JP_Sales,0.0
117402,Legendary,PC,2008.0,JP_Sales,0.0
117403,Supreme Commander 2,X360,2010.0,JP_Sales,0.0
117404,Supreme Commander 2,PC,2010.0,JP_Sales,0.0
117405,Supreme Commander,X360,2008.0,JP_Sales,0.0
117406,Supreme Commander,PC,2007.0,JP_Sales,0.0
117407,Football Manager 2010,PC,2009.0,JP_Sales,0.0
117408,The Darkness II,X360,2012.0,JP_Sales,0.0
117409,The Darkness II,PS3,2012.0,JP_Sales,0.0
117410,The Darkness II,PC,2012.0,JP_Sales,0.0
117411,Grand Theft Auto III,PS2,2001.0,JP_Sales,0.3
117412,Grand Theft Auto III,PC,2002.0,JP_Sales,0.0
117413,Assassin's Creed,X360,2007.0,JP_Sales,0.07
117414,Assassin's Creed,PS3,2007.0,JP_Sales,0.09
117415,Assassin's Creed,PC,2008.0,JP_Sales,0.0
117416,Majesty 2 Collection,PC,2011.0,JP_Sales,0.0
117417,Wasteland 2,PS4,2015.0,JP_Sales,0.02
117418,Wasteland 2,PC,2015.0,JP_Sales,0.0
117419,Wasteland 2,XOne,2015.0,JP_Sales,0.0
117420,Gothic 3,PC,2006.0,JP_Sales,0.0
117421,Dead Rising 2,X360,2010.0,JP_Sales,0.09
117422,Dead Rising 2,PS3,2010.0,JP_Sales,0.15
117423,Dead Rising 2,PC,2010.0,JP_Sales,0.0
117424,Dead Rising 2,PS4,2016.0,JP_Sales,0.01
117425,Dead Rising 2,XOne,2016.0,JP_Sales,0.0
117426,Rogue Warrior,PS3,2009.0,JP_Sales,0.0
117427,Rogue Warrior,X360,2009.0,JP_Sales,0.0
117428,Worms Armageddon,PS,1999.0,JP_Sales,0.0
117429,Worms Armageddon,N64,1999.0,JP_Sales,0.0
117430,Farming Simulator 2013,PC,2012.0,JP_Sales,0.0
117431,Farming Simulator 2013,X360,2013.0,JP_Sales,0.0
117432,Farming Simulator 2013,PS3,2013.0,JP_Sales,0.02
117433,GRID Autosport,PS3,2014.0,JP_Sales,0.01
117434,GRID Autosport,X360,2014.0,JP_Sales,0.0
117435,GRID Autosport,PC,2014.0,JP_Sales,0.0
117436,Red Faction,PS2,2001.0,JP_Sales,0.0
117437,Overlord II,X360,2009.0,JP_Sales,0.0
117438,Overlord II,PS3,2009.0,JP_Sales,0.0
117439,Overlord II,PC,2009.0,JP_Sales,0.0
117440,Overlord,X360,2007.0,JP_Sales,0.01
117441,Overlord,PC,2007.0,JP_Sales,0.0
117442,Goodbye Deponia,PC,2013.0,JP_Sales,0.0
117443,Deponia,PC,2012.0,JP_Sales,0.0
117444,Sid Meier's Pirates!,PSP,2007.0,JP_Sales,0.0
117445,Sid Meier's Pirates!,Wii,2010.0,JP_Sales,0.0
117446,Sid Meier's Pirates!,XB,2005.0,JP_Sales,0.0
117447,Dragon's Lair,DS,2010.0,JP_Sales,0.0
117448,Star Trek Online,PC,2010.0,JP_Sales,0.0
117449,Child of Light,PSV,2014.0,JP_Sales,0.02
117450,Child of Light,PS4,2014.0,JP_Sales,0.04
117451,Hearts of Iron III,PC,2009.0,JP_Sales,0.0
117452,Sengoku,PC,2011.0,JP_Sales,0.0
117453,Pro Evolution Soccer 2015,PS4,2014.0,JP_Sales,0.11
117454,Pro Evolution Soccer 2015,PS3,2014.0,JP_Sales,0.22
117455,Pro Evolution Soccer 2015,XOne,2014.0,JP_Sales,0.0
117456,Pro Evolution Soccer 2015,X360,2014.0,JP_Sales,0.0
117457,Pro Evolution Soccer 2015,PC,2014.0,JP_Sales,0.0
117458,Street Fighter IV,PS3,2009.0,JP_Sales,0.58
117459,Street Fighter IV,X360,2009.0,JP_Sales,0.15
117460,Street Fighter IV,PC,,JP_Sales,0.0
117461,Sid Meier's Railroads!,PC,2006.0,JP_Sales,0.0
117462,Bejeweled 2 Deluxe,PC,2006.0,JP_Sales,0.0
117463,Dead Rising 3,XOne,2013.0,JP_Sales,0.01
117464,Just Cause 3,PS4,2015.0,JP_Sales,0.07
117465,Just Cause 3,XOne,2015.0,JP_Sales,0.0
117466,Just Cause 3,PC,2015.0,JP_Sales,0.0
117467,X Rebirth,PC,2013.0,JP_Sales,0.0
117468,Way of the Samurai 4,PS3,2011.0,JP_Sales,0.16
117469,F1 2014,PS3,2014.0,JP_Sales,0.02
117470,F1 2014,X360,2014.0,JP_Sales,0.0
117471,F1 2014,PC,2014.0,JP_Sales,0.0
117472,Sniper Elite,PS2,2005.0,JP_Sales,0.0
117473,Sniper Elite,Wii,2010.0,JP_Sales,0.0
117474,Sniper Elite,XB,2005.0,JP_Sales,0.0
117475,Sniper Elite,PC,2005.0,JP_Sales,0.0
117476,Tom Clancy's EndWar,X360,2008.0,JP_Sales,0.01
117477,Tom Clancy's EndWar,PS3,2008.0,JP_Sales,0.01
117478,Tom Clancy's EndWar,PSP,2008.0,JP_Sales,0.0
117479,Tom Clancy's EndWar,DS,2008.0,JP_Sales,0.0
117480,Tom Clancy's EndWar,PC,2009.0,JP_Sales,0.0
117481,Fallout 3,X360,2008.0,JP_Sales,0.09
117482,Fallout 3,PS3,2008.0,JP_Sales,0.07
117483,Fallout 3,PC,2008.0,JP_Sales,0.0
