Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
134172,Pro Evolution Soccer 2015,PS4,2014.0,Other_Sales,0.1
134173,Pro Evolution Soccer 2015,PS3,2014.0,Other_Sales,0.06
134174,Pro Evolution Soccer 2015,XOne,2014.0,Other_Sales,0.01
134175,Pro Evolution Soccer 2015,X360,2014.0,Other_Sales,0.01
134176,Pro Evolution Soccer 2015,PC,2014.0,Other_Sales,0.0
134177,Street Fighter IV,PS3,2009.0,Other_Sales,0.52
134178,Street Fighter IV,X360,2009.0,Other_Sales,0.26
134179,Street Fighter IV,PC,,Other_Sales,0.02
134180,Sid Meier's Railroads!,PC,2006.0,Other_Sales,0.0
134181,Bejeweled 2 Deluxe,PC,2006.0,Other_Sales,0.0
134182,Dead Rising 3,XOne,2013.0,Other_Sales,0.15
134183,Just Cause 3,PS4,2015.0,Other_Sales,0.28
134184,Just Cause 3,XOne,2015.0,Other_Sales,0.08
134185,Just Cause 3,PC,2015.0,Other_Sales,0.01
134186,X Rebirth,PC,2013.0,Other_Sales,0.0
134187,Way of the Samurai 4,PS3,2011.0,Other_Sales,0.01
134188,F1 2014,PS3,2014.0,Other_Sales,0.06
134189,F1 2014,X360,2014.0,Other_Sales,0.02
134190,F1 2014,PC,2014.0,Other_Sales,0.01
134191,Sniper Elite,PS2,2005.0,Other_Sales,0.02
134192,Sniper Elite,Wii,2010.0,Other_Sales,0.01
134193,Sniper Elite,XB,2005.0,Other_Sales,0.0
134194,Sniper Elite,PC,2005.0,Other_Sales,0.0
134195,Tom Clancy's EndWar,X360,2008.0,Other_Sales,0.09
134196,Tom Clancy's EndWar,PS3,2008.0,Other_Sales,0.1
134197,Tom Clancy's EndWar,PSP,2008.0,Other_Sales,0.01
134198,Tom Clancy's EndWar,DS,2008.0,Other_Sales,0.01
134199,Tom Clancy's EndWar,PC,2009.0,Other_Sales,0.0
134200,Fallout 3,X360,2008.0,Other_Sales,0.45
134201,Fallout 3,PS3,2008.0,Other_Sales,0.59
134202,Fallout 3,PC,2008.0,Other_Sales,0.08
134203,Evil Genius,PC,2004.0,Other_Sales,0.0
