Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
251286,Remember Me,PS3,2013.0,Rating,M
251287,Remember Me,X360,2013.0,Rating,M
251288,Remember Me,PC,2013.0,Rating,M
251291,Tomb Raider II,PS,1997.0,Rating,T
251293,X-Blades,X360,2009.0,Rating,M
251294,X-Blades,PS3,2009.0,Rating,M
251295,Sacred Gold,PC,2005.0,Rating,T
251296,Call of Duty 2,X360,2005.0,Rating,T
251297,Call of Duty 2,PC,2005.0,Rating,T
251298,F1 2013,PS3,2013.0,Rating,E
251299,F1 2013,X360,2013.0,Rating,E
251300,Devil May Cry 4,PS3,2008.0,Rating,M
251301,Devil May Cry 4,X360,2008.0,Rating,M
251303,Devil May Cry 4,PC,2008.0,Rating,M
251304,Binary Domain,PS3,2012.0,Rating,M
251305,Binary Domain,X360,2012.0,Rating,M
251306,NBA 2K14,X360,2013.0,Rating,E
251307,NBA 2K14,PS3,2013.0,Rating,E
251308,NBA 2K14,PS4,2013.0,Rating,E
251309,NBA 2K14,XOne,2013.0,Rating,E
251310,Lost Planet 3,PS3,2013.0,Rating,T
251311,Lost Planet 3,X360,2013.0,Rating,T
251312,Lost Planet 3,PC,2013.0,Rating,T
251313,Assetto Corsa,PS4,2016.0,Rating,E
251314,Assetto Corsa,XOne,2016.0,Rating,E
251315,Rocksmith,PS3,2011.0,Rating,T
251316,Rocksmith,X360,2011.0,Rating,T
251317,Rocksmith,PC,,Rating,T
251318,Cities in Motion,PC,2011.0,Rating,E
251319,The Cursed Crusade,PS3,2011.0,Rating,M
251320,The Cursed Crusade,X360,2011.0,Rating,M
251321,The Cursed Crusade,PC,2011.0,Rating,M
251322,Alone in the Dark,X360,2008.0,Rating,M
251323,Alone in the Dark,Wii,2008.0,Rating,M
251324,Alone in the Dark,PS2,2008.0,Rating,M
251325,Alone in the Dark,PC,2008.0,Rating,M
251326,Lost Planet 2,PS3,2010.0,Rating,T
251328,Lost Planet 2,PC,2010.0,Rating,T
251329,Bound By Flame,PS4,2014.0,Rating,M
251330,Prince of Persia,PS3,2008.0,Rating,T
251331,Prince of Persia,X360,2008.0,Rating,T
251332,Killer is Dead,PS3,2013.0,Rating,M
251333,Killer is Dead,X360,2013.0,Rating,M
251334,NBA 2K9,X360,2008.0,Rating,E
251335,NBA 2K9,PS3,2008.0,Rating,E
251336,NBA 2K9,PS2,2008.0,Rating,E
251337,World of Zoo,DS,2009.0,Rating,E
251338,World of Zoo,Wii,2009.0,Rating,E
251339,World of Zoo,PC,2009.0,Rating,E
251342,Tom Clancy's Splinter Cell,XB,2002.0,Rating,T
251343,Tom Clancy's Splinter Cell,PS2,2003.0,Rating,T
251344,Tom Clancy's Splinter Cell,GC,2003.0,Rating,T
251345,Tom Clancy's Splinter Cell,GBA,2003.0,Rating,T
251346,Take On Helicopters,PC,2011.0,Rating,T
251347,Railroad Tycoon 3,PC,2003.0,Rating,E
251348,DarkStar One,PC,2006.0,Rating,T
251349,Rayman Origins,PS3,2011.0,Rating,E10+
251350,Rayman Origins,X360,2011.0,Rating,E10+
251351,Rayman Origins,Wii,2011.0,Rating,E10+
251352,Rayman Origins,PSV,2012.0,Rating,E10+
251353,Rayman Origins,3DS,2012.0,Rating,E10+
251354,Rayman Origins,PC,2012.0,Rating,E10+
251355,Order of War,PC,2009.0,Rating,T
251357,Assassin's Creed Syndicate,PS4,2015.0,Rating,M
251358,Assassin's Creed Syndicate,XOne,2015.0,Rating,M
251359,Assassin's Creed Syndicate,PC,2015.0,Rating,M
251360,The Bard's Tale,PS2,2004.0,Rating,T
251361,The Bard's Tale,XB,2004.0,Rating,T
251362,Demigod,PC,2009.0,Rating,T
251363,F1 2010,PS3,2010.0,Rating,E
251364,F1 2010,X360,2010.0,Rating,E
251365,F1 2010,PC,2010.0,Rating,E
251368,Age of Empires Online,PC,2011.0,Rating,E10+
251370,Port Royale 3,PS3,,Rating,T
251371,Port Royale 3,X360,,Rating,T
251372,F1 2015,PS4,2015.0,Rating,E
251373,F1 2015,XOne,2015.0,Rating,E
251374,F1 2015,PC,2015.0,Rating,E
251375,Stronghold Legends,PC,2006.0,Rating,T
251376,Dragon Age II,X360,2011.0,Rating,M
251377,Dragon Age II,PS3,2011.0,Rating,M
251378,Dragon Age II,PC,2011.0,Rating,M
251379,F1 2011,PS3,2011.0,Rating,E
251380,F1 2011,X360,2011.0,Rating,E
251381,F1 2011,PC,2011.0,Rating,E
251382,F1 2011,3DS,2011.0,Rating,E
251383,F1 2011,PSV,2011.0,Rating,E
251384,Quake 4,X360,2005.0,Rating,M
251385,Quake 4,PC,2005.0,Rating,M
251386,Sacred 3,PS3,2014.0,Rating,M
251387,Sacred 3,X360,2014.0,Rating,M
251388,Sacred 3,PC,2014.0,Rating,M
251389,Front Mission Evolved,PS3,2010.0,Rating,T
251390,Front Mission Evolved,X360,2010.0,Rating,T
