Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
203564,Colin McRae Rally 3,XB,2002.0,User_Score,7.4
203565,Forza Horizon 2,XOne,2014.0,User_Score,8.2
203566,Forza Horizon 2,X360,2014.0,User_Score,5.1
203569,Dynasty Warriors 5,PS2,2005.0,User_Score,8.8
203570,Dynasty Warriors 5,XB,2005.0,User_Score,8
203572,Hannah Montana: Spotlight World Tour,PS2,2008.0,User_Score,tbd
203573,Injustice: Gods Among Us,X360,2013.0,User_Score,7.9
203574,Injustice: Gods Among Us,PS3,2013.0,User_Score,7.9
203576,Injustice: Gods Among Us,WiiU,2013.0,User_Score,7.9
203578,Yoshi's New Island,3DS,2014.0,User_Score,6.1
203580,Ryse: Son of Rome,XOne,2013.0,User_Score,6.1
203582,Rise of the Tomb Raider,XOne,2015.0,User_Score,8
203584,Rise of the Tomb Raider,X360,2015.0,User_Score,7.5
203585,Rise of the Tomb Raider,PC,2016.0,User_Score,7.9
203587,Dave Mirra Freestyle BMX 2,PS2,2001.0,User_Score,8.1
203588,Dave Mirra Freestyle BMX 2,GC,2001.0,User_Score,7.7
203589,Dave Mirra Freestyle BMX 2,XB,2001.0,User_Score,8.2
203590,Dave Mirra Freestyle BMX 2,GBA,2001.0,User_Score,tbd
203591,Bakugan: Battle Brawlers,DS,2009.0,User_Score,6.7
203592,Bakugan: Battle Brawlers,Wii,2009.0,User_Score,7.2
203593,Bakugan: Battle Brawlers,PS2,2009.0,User_Score,5.7
203594,Bakugan: Battle Brawlers,X360,2009.0,User_Score,5.2
203595,Bakugan: Battle Brawlers,PS3,2009.0,User_Score,8.2
203596,Deus Ex: Human Revolution,X360,2011.0,User_Score,8.3
203597,Deus Ex: Human Revolution,PS3,2011.0,User_Score,8.2
203598,Deus Ex: Human Revolution,PC,2011.0,User_Score,8.5
203601,Final Fantasy XII: Revenant Wings,DS,2007.0,User_Score,6.1
203602,Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,User_Score,8.6
203605,The Sims 2,PSP,2005.0,User_Score,6.9
203606,The Sims 2,DS,2005.0,User_Score,6.1
203607,The Sims 2,PS2,2005.0,User_Score,4.4
203608,The Sims 2,GBA,2005.0,User_Score,7.5
203609,The Sims 2,GC,2005.0,User_Score,8.3
203610,The Sims 2,PC,2004.0,User_Score,8.8
203611,The Sims 2,XB,2005.0,User_Score,7.1
203612,Ridge Racer 7,PS3,2006.0,User_Score,7.1
203613,Tom Clancy's Ghost Recon 2,XB,2004.0,User_Score,8.9
203614,Tom Clancy's Ghost Recon 2,PS2,2004.0,User_Score,6
203615,Tom Clancy's Ghost Recon 2,GC,2005.0,User_Score,1.4
203616,Crash Bandicoot 2: N-Tranced,GBA,2003.0,User_Score,7.8
203617,SingStar Abba,PS2,2008.0,User_Score,tbd
203618,SingStar Abba,PS3,2008.0,User_Score,5.5
203623,Dead to Rights,PS2,2002.0,User_Score,8.9
203624,Dead to Rights,XB,2002.0,User_Score,8.9
203625,Dead to Rights,GC,2002.0,User_Score,8.7
203626,Dead to Rights,GBA,2004.0,User_Score,tbd
203627,WWE '13,PS3,2012.0,User_Score,8.1
203628,WWE '13,X360,2012.0,User_Score,8
203629,WWE '13,Wii,2012.0,User_Score,6
203631,Hasbro Family Game Night 2,Wii,2009.0,User_Score,6.3
203633,Gardening Mama,DS,2009.0,User_Score,9.3
203634,MotorStorm: Pacific Rift,PS3,2008.0,User_Score,8
203635,Samurai Warriors,PS2,2004.0,User_Score,8.7
203636,Samurai Warriors,XB,2004.0,User_Score,9
203637,Gears of War 4,XOne,2016.0,User_Score,6.2
203640,Disney Princess: Enchanted Journey,Wii,2007.0,User_Score,4.3
203641,Disney Princess: Enchanted Journey,PS2,2007.0,User_Score,tbd
203642,Test Drive,PS2,2002.0,User_Score,7.4
203643,Test Drive,XB,2002.0,User_Score,8.7
203644,Metroid: Other M,Wii,2010.0,User_Score,6.5
203645,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011.0,User_Score,7.3
203647,Doom 3,XB,2005.0,User_Score,7.4
203648,Doom 3,PC,2004.0,User_Score,7.6
203649,Monster Hunter Freedom,PSP,2005.0,User_Score,8.6
203650,Donkey Kong Jungle Beat,GC,2004.0,User_Score,8.3
203652,Lost Planet: Extreme Condition,X360,2006.0,User_Score,7.1
203653,Lost Planet: Extreme Condition,PS3,2008.0,User_Score,7
203655,Max Payne 2: The Fall of Max Payne,PS2,2003.0,User_Score,8.2
203656,Max Payne 2: The Fall of Max Payne,XB,2003.0,User_Score,8.4
203657,Max Payne 2: The Fall of Max Payne,PC,2003.0,User_Score,9
203658,MVP Baseball 2004,PS2,2004.0,User_Score,8.6
203659,MVP Baseball 2004,XB,2004.0,User_Score,8.5
203660,MVP Baseball 2004,GC,2004.0,User_Score,8.5
203664,Metroid Prime 2: Echoes,GC,2004.0,User_Score,8.8
203665,Corvette,PS2,2004.0,User_Score,6.5
203666,Corvette,GBA,2003.0,User_Score,tbd
203667,Corvette,XB,2003.0,User_Score,8.6
203668,Grand Theft Auto: Chinatown Wars,DS,2009.0,User_Score,8.3
203669,Grand Theft Auto: Chinatown Wars,PSP,2009.0,User_Score,7.3
203670,World of Warcraft: Wrath of the Lich King,PC,2008.0,User_Score,7.5
203673,NFL 2K3,PS2,2002.0,User_Score,7.4
203675,NFL 2K3,GC,2002.0,User_Score,8.3
203676,Assassin's Creed III: Liberation,PSV,2012.0,User_Score,7.2
203678,Petz Wild Animals: Dolphinz,DS,2007.0,User_Score,tbd
203680,Your Shape: Fitness Evolved,X360,2010.0,User_Score,7.5
203681,Need for Speed Underground Rivals,PSP,2005.0,User_Score,8.5
203686,IHRA Drag Racing 2,PS2,2002.0,User_Score,7.4
203687,Madagascar,PS2,2005.0,User_Score,7.4
203688,Madagascar,GBA,2005.0,User_Score,tbd
203689,Madagascar,GC,2005.0,User_Score,tbd
203691,Madagascar,XB,2005.0,User_Score,tbd
203694,Turok: Evolution,PS2,2002.0,User_Score,7.3
203695,Turok: Evolution,XB,2002.0,User_Score,6.7
203696,Turok: Evolution,GC,2002.0,User_Score,7
203697,Turok: Evolution,GBA,2002.0,User_Score,7
203698,[Prototype],X360,2009.0,User_Score,7.8
203699,[Prototype],PS3,2009.0,User_Score,7.7
203702,NBA Live 07,PS2,2006.0,User_Score,6
203703,NBA Live 07,PSP,2006.0,User_Score,7.5
203704,NBA Live 07,X360,2006.0,User_Score,4.9
203705,NBA Live 07,XB,2006.0,User_Score,6.8
203706,Yoshi's Woolly World,WiiU,2015.0,User_Score,8.5
203707,SingStar '80s,PS2,2005.0,User_Score,8.3
203711,Pokemon Ranger: Guardian Signs,DS,2010.0,User_Score,8.2
203720,Pirates of the Caribbean: The Curse of the Black Pearl,GBA,2003.0,User_Score,6.2
203722,Namco Museum DS,DS,2007.0,User_Score,5.9
203723,Transformers,PS2,2004.0,User_Score,8.6
203724,Assassin's Creed: Rogue,PS3,2014.0,User_Score,7.5
203725,Assassin's Creed: Rogue,X360,2014.0,User_Score,7.3
203726,Assassin's Creed: Rogue,PC,2015.0,User_Score,7.5
203727,EA Playground,Wii,2007.0,User_Score,7.6
203728,EA Playground,DS,2007.0,User_Score,7.6
203730,Gold's Gym: Cardio Workout,Wii,2008.0,User_Score,8.4
203731,Champions of Norrath,PS2,2004.0,User_Score,8.4
203734,Imagine: Wedding Designer,DS,2008.0,User_Score,tbd
203736,Manhunt,PS2,2003.0,User_Score,8.3
203737,Manhunt,XB,2004.0,User_Score,7.9
203738,Silent Hill 2,PS2,2001.0,User_Score,8.9
203739,Castlevania: Symphony of the Night,PS,1997.0,User_Score,9.4
203740,Guitar Hero: Aerosmith,Wii,2008.0,User_Score,7.2
203741,Guitar Hero: Aerosmith,X360,2008.0,User_Score,6.7
203742,Guitar Hero: Aerosmith,PS3,2008.0,User_Score,5
203743,Guitar Hero: Aerosmith,PS2,2008.0,User_Score,6.3
203744,The LEGO Movie Videogame,X360,2014.0,User_Score,7.2
203745,The LEGO Movie Videogame,PS3,2014.0,User_Score,6.8
203746,The LEGO Movie Videogame,3DS,2014.0,User_Score,5.4
203747,The LEGO Movie Videogame,PS4,2014.0,User_Score,7.1
203748,The LEGO Movie Videogame,WiiU,2014.0,User_Score,7.7
203749,The LEGO Movie Videogame,XOne,2014.0,User_Score,6.9
203750,The LEGO Movie Videogame,PSV,2014.0,User_Score,5.6
203751,The LEGO Movie Videogame,PC,2014.0,User_Score,6.8
203752,The Sims 2: Nightlife,PC,2005.0,User_Score,6.6
203753,Dark Souls II,PS3,2014.0,User_Score,8.1
203754,Dark Souls II,X360,2014.0,User_Score,7.9
203757,Dark Souls II,PC,2014.0,User_Score,7.1
203758,Kid Icarus: Uprising,3DS,2012.0,User_Score,8.7
203759,Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012.0,User_Score,6.3
203763,Metal Gear Solid V: Ground Zeroes,PS4,2014.0,User_Score,6.2
203764,Metal Gear Solid V: Ground Zeroes,PS3,2014.0,User_Score,5.9
203765,Metal Gear Solid V: Ground Zeroes,XOne,2014.0,User_Score,5.4
203766,Metal Gear Solid V: Ground Zeroes,X360,2014.0,User_Score,5.7
203767,Metal Gear Solid V: Ground Zeroes,PC,2014.0,User_Score,7.6
203768,Mystery Case Files: MillionHeir,DS,2008.0,User_Score,tbd
203769,.hack//Infection Part 1,PS2,2002.0,User_Score,8.5
203770,Jillian Michaels' Fitness Ultimatum 2009,Wii,2008.0,User_Score,2
203771,WWE '12,X360,2011.0,User_Score,6.3
203772,WWE '12,PS3,2011.0,User_Score,6.9
203773,WWE '12,Wii,2011.0,User_Score,5.2
203774,Sonic Adventure DX: Director's Cut,GC,2003.0,User_Score,7.9
203776,Battle Arena Toshinden,PS,1994.0,User_Score,6.3
203777,Final Fantasy X / X-2 HD Remaster,PS3,2013.0,User_Score,8.5
203778,Final Fantasy X / X-2 HD Remaster,PSV,2013.0,User_Score,8.5
203779,EA Sports Active 2,Wii,2010.0,User_Score,8.1
203780,EA Sports Active 2,PS3,2010.0,User_Score,5.4
203781,EA Sports Active 2,X360,2010.0,User_Score,5.4
203782,Rockstar Games presents Table Tennis,Wii,2007.0,User_Score,5.8
203783,Rockstar Games presents Table Tennis,X360,2006.0,User_Score,7.8
203788,Wheel of Fortune,Wii,2010.0,User_Score,7.6
203789,Wheel of Fortune,PS2,,User_Score,tbd
203790,Wheel of Fortune,DS,2010.0,User_Score,tbd
203792,Tamagotchi Connection: Corner Shop,DS,2005.0,User_Score,7.7
203793,Tomb Raider: Underworld,PS3,2008.0,User_Score,7.2
203794,Tomb Raider: Underworld,X360,2008.0,User_Score,6.6
203795,Tomb Raider: Underworld,Wii,2008.0,User_Score,7.2
203796,Tomb Raider: Underworld,DS,2008.0,User_Score,8.4
203797,Tomb Raider: Underworld,PS2,2009.0,User_Score,5.8
203798,Tomb Raider: Underworld,PC,2008.0,User_Score,7.7
203799,LEGO Battles,DS,2009.0,User_Score,8.9
203800,NBA Live 2001,PS,2000.0,User_Score,8
203801,NBA Live 2001,PS2,2001.0,User_Score,tbd
203803,SOCOM: U.S. Navy SEALs Confrontation,PS3,2008.0,User_Score,6.9
203807,Pokemon XD: Gale of Darkness,GC,2005.0,User_Score,8.3
203808,Black,PS2,2006.0,User_Score,8.4
203809,Black,XB,2006.0,User_Score,8
203810,LittleBigPlanet PS Vita,PSV,2012.0,User_Score,8.6
203811,Pokemon Super Mystery Dungeon,3DS,2015.0,User_Score,8.8
203812,RollerCoaster Tycoon 2,PC,2002.0,User_Score,8.5
203814,Ratatouille,PS2,2007.0,User_Score,8
203815,Ratatouille,PSP,2007.0,User_Score,7.1
203816,Ratatouille,PS3,2007.0,User_Score,4.8
203817,Ratatouille,Wii,2007.0,User_Score,6.7
203818,Ratatouille,X360,2007.0,User_Score,tbd
203819,Ratatouille,GBA,2007.0,User_Score,tbd
203820,Ratatouille,GC,2007.0,User_Score,5.6
203821,Ratatouille,PC,2007.0,User_Score,7.9
203822,Lara Croft Tomb Raider: The Angel of Darkness,PS2,2003.0,User_Score,6.2
203824,Ratchet: Deadlocked,PS2,2005.0,User_Score,8.9
203825,Winter Sports: The Ultimate Challenge,Wii,2007.0,User_Score,6.8
203826,Baldur's Gate: Dark Alliance,PS2,2001.0,User_Score,8.3
203827,Baldur's Gate: Dark Alliance,XB,2002.0,User_Score,8.3
203828,Baldur's Gate: Dark Alliance,GC,2002.0,User_Score,7.7
203829,Baldur's Gate: Dark Alliance,GBA,2004.0,User_Score,6.5
203830,Oddworld: Abe's Oddysee,PS,1997.0,User_Score,9
203831,Ridge Racer V,PS2,2000.0,User_Score,7.7
203832,WWE SmackDown vs. Raw 2009,PS2,2008.0,User_Score,6.9
203833,WWE SmackDown vs. Raw 2009,PS3,2008.0,User_Score,7
203834,WWE SmackDown vs. Raw 2009,X360,2008.0,User_Score,7.1
203835,WWE SmackDown vs. Raw 2009,Wii,2008.0,User_Score,8.5
203836,WWE SmackDown vs. Raw 2009,PSP,2008.0,User_Score,6
203837,WWE SmackDown vs. Raw 2009,DS,2008.0,User_Score,7.8
203839,LEGO Harry Potter: Years 5-7,Wii,,User_Score,7.8
203840,LEGO Harry Potter: Years 5-7,X360,,User_Score,7.9
203841,LEGO Harry Potter: Years 5-7,PS3,,User_Score,8.3
203842,LEGO Harry Potter: Years 5-7,DS,,User_Score,tbd
203843,LEGO Harry Potter: Years 5-7,3DS,,User_Score,6.5
203844,LEGO Harry Potter: Years 5-7,PSP,,User_Score,tbd
203845,LEGO Harry Potter: Years 5-7,PC,,User_Score,8.5
203846,LEGO Harry Potter: Years 5-7,PSV,2012.0,User_Score,6.8
203848,FIFA Street,PS3,2012.0,User_Score,6.4
203849,FIFA Street,X360,2012.0,User_Score,6.7
203850,FIFA Street,PS2,2005.0,User_Score,7.9
203851,FIFA Street,XB,2005.0,User_Score,8
203853,Frogger: The Great Quest,PS2,2001.0,User_Score,4.6
203854,Ninja Gaiden,XB,2004.0,User_Score,8.8
203861,Driv3r,PS2,2004.0,User_Score,5.5
203862,Driv3r,XB,2004.0,User_Score,4.7
203863,Driv3r,GBA,2005.0,User_Score,5.4
203864,Assassin's Creed: Bloodlines,PSP,2009.0,User_Score,7.2
203869,Hyrule Warriors,WiiU,2014.0,User_Score,8.3
203873,Donkey Kong Country 2,GBA,2004.0,User_Score,9.1
203875,2010 FIFA World Cup South Africa,PS3,2010.0,User_Score,7.8
203876,2010 FIFA World Cup South Africa,X360,2010.0,User_Score,8.1
203877,2010 FIFA World Cup South Africa,PSP,2010.0,User_Score,7.4
203878,2010 FIFA World Cup South Africa,Wii,2010.0,User_Score,6.7
203879,Tales of Xillia,PS3,2011.0,User_Score,8.2
203880,Diddy Kong Racing DS,DS,2007.0,User_Score,7.5
203881,Mario Power Tennis,GC,2004.0,User_Score,8.5
203889,Golden Sun: The Lost Age,GBA,2002.0,User_Score,9.5
203892,NBA 2K2,PS2,2002.0,User_Score,7.8
203893,NBA 2K2,XB,2002.0,User_Score,7.6
203894,NBA 2K2,GC,2002.0,User_Score,8
203895,NASCAR Thunder 2003,PS2,,User_Score,8.7
203896,NASCAR Thunder 2003,GC,2002.0,User_Score,6.6
203897,NASCAR Thunder 2003,XB,2002.0,User_Score,tbd
203898,Cars,PS2,2006.0,User_Score,8.4
203899,Cars,PSP,2006.0,User_Score,7
203900,Cars,GBA,2006.0,User_Score,4.7
203901,Cars,DS,2006.0,User_Score,2.1
203902,Cars,GC,2006.0,User_Score,7
203903,Cars,Wii,2006.0,User_Score,tbd
203904,Cars,X360,2006.0,User_Score,6.1
203905,Cars,XB,2006.0,User_Score,tbd
203906,Fuzion Frenzy,XB,2001.0,User_Score,6.9
203907,Final Fantasy IV,DS,2007.0,User_Score,7.7
203909,Super Street Fighter IV: 3D Edition,3DS,2011.0,User_Score,8.1
203910,Sly Cooper and the Thievius Raccoonus,PS2,2002.0,User_Score,8.6
203911,WWE 2K16,PS4,2015.0,User_Score,7.4
203912,WWE 2K16,XOne,2015.0,User_Score,5.7
203913,WWE 2K16,PS3,2015.0,User_Score,6
203914,WWE 2K16,X360,2015.0,User_Score,5.4
203916,Dino Crisis 2,PS,2000.0,User_Score,9
203919,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010.0,User_Score,8.3
203920,Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010.0,User_Score,8.5
203921,Medal of Honor: Airborne,PS3,2007.0,User_Score,7.6
203922,Medal of Honor: Airborne,X360,2007.0,User_Score,6.7
203923,Medal of Honor: Airborne,PC,2007.0,User_Score,7.3
203925,Bayonetta,PS3,2009.0,User_Score,7.7
203926,Bayonetta,X360,2009.0,User_Score,8
203928,Boom Blox,Wii,2008.0,User_Score,8.6
203930,The Lord of the Rings: The Fellowship of the Ring,PS2,2002.0,User_Score,5.1
203931,The Lord of the Rings: The Fellowship of the Ring,XB,2002.0,User_Score,6.6
203932,The Sims 2: Castaway,Wii,2007.0,User_Score,8.2
203933,The Sims 2: Castaway,PSP,2007.0,User_Score,7.3
203934,The Sims 2: Castaway,DS,2007.0,User_Score,4
203935,The Sims 2: Castaway,PS2,2007.0,User_Score,8
203936,ATV Offroad Fury 3,PS2,2004.0,User_Score,8.4
203942,Pikmin 2,GC,2004.0,User_Score,9.1
203948,NHL 2002,PS2,2001.0,User_Score,8.5
203949,NHL 2002,XB,2001.0,User_Score,8.8
203950,NHL 2002,GBA,2002.0,User_Score,tbd
203952,Captain Toad: Treasure Tracker,WiiU,2014.0,User_Score,8.6
203953,SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002.0,User_Score,7.7
203954,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002.0,User_Score,6.6
203955,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002.0,User_Score,8.3
203956,Scarface: The World is Yours,PS2,2006.0,User_Score,8.6
203957,Scarface: The World is Yours,XB,2006.0,User_Score,8.4
203958,Scarface: The World is Yours,Wii,2007.0,User_Score,8.4
203959,Scarface: The World is Yours,PC,2006.0,User_Score,7.5
203963,Disney Sing It,Wii,2008.0,User_Score,tbd
203964,Disney Sing It,PS2,2008.0,User_Score,tbd
203965,Disney Sing It,X360,2008.0,User_Score,5.2
203966,Disney Sing It,PS3,2008.0,User_Score,3.5
203968,Mario vs. Donkey Kong 2: March of the Minis,DS,2006.0,User_Score,7.9
203969,Metal Gear Solid: Portable Ops,PSP,2006.0,User_Score,8.2
203972,Shenmue,DC,1999.0,User_Score,9.4
203974,One Piece: Pirate Warriors,PS3,2012.0,User_Score,6.5
203976,Super Ghouls 'n Ghosts,GBA,2002.0,User_Score,8.8
203978,Gun,PS2,2005.0,User_Score,8.7
203979,Gun,XB,2005.0,User_Score,7.8
203980,Gun,X360,,User_Score,7.5
203981,Gun,GC,2005.0,User_Score,8.6
203982,Ty the Tasmanian Tiger,PS2,2002.0,User_Score,8.8
203983,Ty the Tasmanian Tiger,GC,2002.0,User_Score,8.7
203984,Ty the Tasmanian Tiger,XB,2002.0,User_Score,8.5
203985,Resident Evil: Operation Raccoon City,PS3,2012.0,User_Score,4.9
203986,Resident Evil: Operation Raccoon City,X360,2012.0,User_Score,4.9
203987,Resident Evil: Operation Raccoon City,PC,2012.0,User_Score,3.8
203989,PokéPark Wii: Pikachu's Adventure,Wii,2009.0,User_Score,7.2
203995,Cabela's Dangerous Hunts,PS2,2003.0,User_Score,8.4
203996,Cabela's Dangerous Hunts,XB,2003.0,User_Score,9.1
203998,WWE SmackDown vs. Raw 2010,PS3,2009.0,User_Score,8.1
203999,WWE SmackDown vs. Raw 2010,PS2,2009.0,User_Score,7.7
204000,WWE SmackDown vs. Raw 2010,X360,2009.0,User_Score,8.4
204001,WWE SmackDown vs. Raw 2010,Wii,2009.0,User_Score,7.7
204002,WWE SmackDown vs. Raw 2010,PSP,2009.0,User_Score,6.6
204003,WWE SmackDown vs. Raw 2010,DS,2009.0,User_Score,8.3
204006,Mario vs. Donkey Kong,GBA,2004.0,User_Score,8
204007,Midnight Club 3: DUB Edition Remix,PS2,2006.0,User_Score,8.9
204008,Midnight Club 3: DUB Edition Remix,XB,2006.0,User_Score,5.3
204009,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004.0,User_Score,6.3
204010,Bushido Blade,PS,1997.0,User_Score,7.9
204011,NASCAR Thunder 2002,PS2,2001.0,User_Score,8.5
204012,NASCAR Thunder 2002,PS,2001.0,User_Score,6.9
204013,NASCAR Thunder 2002,XB,2001.0,User_Score,tbd
204019,Your Shape: Fitness Evolved 2012,X360,2011.0,User_Score,7.6
204020,Final Fantasy Tactics: The War of the Lions,PSP,2007.0,User_Score,8
204021,Sniper: Ghost Warrior,X360,2010.0,User_Score,5.8
204022,Sniper: Ghost Warrior,PS3,2011.0,User_Score,6
204023,Sniper: Ghost Warrior,PC,2010.0,User_Score,5.5
204024,Sonic Rush Adventure,DS,2007.0,User_Score,8.2
204025,Gauntlet: Dark Legacy,PS2,2001.0,User_Score,8.3
204026,Gauntlet: Dark Legacy,GC,2002.0,User_Score,9.1
204027,Gauntlet: Dark Legacy,XB,2002.0,User_Score,8.9
204028,Medal of Honor Heroes 2,PSP,2007.0,User_Score,7.3
204029,Medal of Honor Heroes 2,Wii,2007.0,User_Score,7.6
204030,Bad Boys: Miami Takedown,PS2,2004.0,User_Score,3.4
204031,Bad Boys: Miami Takedown,XB,2004.0,User_Score,5.9
204032,Bad Boys: Miami Takedown,GC,2004.0,User_Score,2
204039,Donkey Konga,GC,2003.0,User_Score,8.3
204041,Tak and the Power of Juju,PS2,2003.0,User_Score,9
204042,Tak and the Power of Juju,GBA,2003.0,User_Score,9.2
204043,Tak and the Power of Juju,GC,2003.0,User_Score,8.2
204045,Action Bass,PS,2000.0,User_Score,tbd
204046,Tenchu: Wrath of Heaven,PS2,2003.0,User_Score,8.4
204047,Shadow of the Colossus,PS2,2005.0,User_Score,9.1
204048,Shadow of the Colossus,PS3,2011.0,User_Score,8.4
204049,Brave Fencer Musashi,PS,1998.0,User_Score,8.5
204050,Ninja Gaiden Sigma,PS3,2007.0,User_Score,7.5
204052,WWE 2K14,PS3,2013.0,User_Score,7.5
204053,WWE 2K14,X360,2013.0,User_Score,7.7
204054,Pokemon Rumble Blast,3DS,2011.0,User_Score,7.1
204055,Dance Dance Revolution Extreme 2,PS2,2005.0,User_Score,9
204063,Hot Shots Golf: Out of Bounds,PS3,2007.0,User_Score,8.8
204067,Red Dead Redemption: Undead Nightmare,PS3,2010.0,User_Score,7.4
204068,Red Dead Redemption: Undead Nightmare,X360,2010.0,User_Score,7.6
204070,Sunset Overdrive,XOne,2014.0,User_Score,7.7
204071,Mobile Suit Gundam: Federation vs. Zeon,PS2,2001.0,User_Score,8.8
204072,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016.0,User_Score,8.2
204073,Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016.0,User_Score,8.5
204074,MechAssault,XB,2002.0,User_Score,8
204075,EA Sports Active: More Workouts,Wii,2009.0,User_Score,tbd
204077,Watch Dogs 2,PS4,2016.0,User_Score,7.8
204078,Watch Dogs 2,XOne,2016.0,User_Score,7.7
204079,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004.0,User_Score,8.6
204080,Alien: Isolation,PS4,2014.0,User_Score,8.1
204081,Alien: Isolation,XOne,2014.0,User_Score,7.8
204082,Alien: Isolation,PS3,2014.0,User_Score,8.3
204083,Alien: Isolation,X360,2014.0,User_Score,8.2
204084,Alien: Isolation,PC,2014.0,User_Score,8.4
204086,Fantasy Life,3DS,2012.0,User_Score,8.6
204088,The Legend of Zelda: Tri Force Heroes,3DS,2015.0,User_Score,7.6
204090,Supercar Street Challenge,PS2,2001.0,User_Score,7.6
204092,Rabbids Go Home,Wii,2009.0,User_Score,8.3
204093,Rabbids Go Home,DS,2009.0,User_Score,tbd
204094,ModNation Racers,PS3,2010.0,User_Score,8.4
204095,ModNation Racers,PSP,2010.0,User_Score,7.7
204096,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005.0,User_Score,8.6
204097,Worldwide Soccer Manager 2008,PC,2007.0,User_Score,8
204098,Yakuza 3,PS3,2009.0,User_Score,8.1
204099,Persona 4: Golden,PSV,2012.0,User_Score,9.2
204100,Crackdown 2,X360,2010.0,User_Score,6
204106,Guitar Hero Encore: Rocks The 80s,PS2,2007.0,User_Score,6.3
204107,Fight Night Champion,PS3,2011.0,User_Score,7.3
204108,Fight Night Champion,X360,2011.0,User_Score,7.4
204109,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,User_Score,9
204110,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,User_Score,8.6
204111,Tom Clancy's Splinter Cell: Chaos Theory,GC,2005.0,User_Score,8.5
204112,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,User_Score,7
204119,Pikmin 3,WiiU,2013.0,User_Score,8.7
204120,Dragon Ball: XenoVerse,PS4,2015.0,User_Score,7.7
204121,Dragon Ball: XenoVerse,PS3,2015.0,User_Score,7.1
204122,Dragon Ball: XenoVerse,XOne,2015.0,User_Score,7.2
204123,Dragon Ball: XenoVerse,X360,2015.0,User_Score,6.7
204127,Castlevania: Lords of Shadow,PS3,2010.0,User_Score,8
204128,Castlevania: Lords of Shadow,X360,2010.0,User_Score,7.8
204130,Plants vs. Zombies,DS,2011.0,User_Score,7.4
204131,Plants vs. Zombies,X360,2010.0,User_Score,8.2
204132,Plants vs. Zombies,PS3,2011.0,User_Score,7.9
204133,Plants vs. Zombies,PC,2009.0,User_Score,8.9
204143,Omerta: City of Gangsters,X360,2011.0,User_Score,3.3
204144,SingStar Legends,PS2,2006.0,User_Score,tbd
204146,Tales of Symphonia,GC,2003.0,User_Score,8.5
204147,Tales of Symphonia,PS3,2013.0,User_Score,7.2
204148,Star Ocean: The Second Story,PS,1998.0,User_Score,8.5
204149,Petz Dogz 2,DS,2007.0,User_Score,tbd
204150,Petz Dogz 2,Wii,2007.0,User_Score,tbd
204151,Petz Dogz 2,PS2,2007.0,User_Score,tbd
204152,NCAA Football 14,X360,2013.0,User_Score,5.8
204153,NCAA Football 14,PS3,2013.0,User_Score,6.2
204154,Yakuza 2,PS2,2006.0,User_Score,8.1
204155,Dragon Ball Z: The Legacy of Goku II,GBA,2003.0,User_Score,8.9
204156,NERF N-Strike,Wii,2008.0,User_Score,4.4
204157,NFL 2K1,DC,2000.0,User_Score,6
204159,BeatMania,PS2,2006.0,User_Score,8.9
204160,Untold Legends: Brotherhood of the Blade,PSP,2005.0,User_Score,7.6
204161,Sonic and the Black Knight,Wii,2009.0,User_Score,6.9
204162,The Godfather,PS2,2006.0,User_Score,8.3
204163,Sonic Free Riders,X360,2010.0,User_Score,2.1
204164,Star Wars: Bounty Hunter,PS2,2002.0,User_Score,8.3
204165,Star Wars: Bounty Hunter,GC,2002.0,User_Score,7.6
204167,WWE SmackDown vs. Raw 2011,PS3,2010.0,User_Score,6.9
204168,WWE SmackDown vs. Raw 2011,X360,2010.0,User_Score,7.6
204169,WWE SmackDown vs. Raw 2011,PSP,2010.0,User_Score,6.7
204170,WWE SmackDown vs. Raw 2011,Wii,2010.0,User_Score,tbd
204171,WWE SmackDown vs. Raw 2011,PS2,2010.0,User_Score,7.8
204172,NCAA Football 13,X360,2012.0,User_Score,5.5
204173,NCAA Football 13,PS3,2012.0,User_Score,4.1
204174,Skate 2,X360,2009.0,User_Score,8
204175,Skate 2,PS3,2009.0,User_Score,7.8
204178,NASCAR Thunder 2004,PS2,2003.0,User_Score,8.9
204179,NASCAR Thunder 2004,XB,2003.0,User_Score,9.1
204180,Imagine: Babysitters,DS,2008.0,User_Score,tbd
204181,Namco Museum Battle Collection,PSP,2005.0,User_Score,7.2
