Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
167506,F1 2012,PS3,2012.0,Critic_Score,81.0
167507,F1 2012,X360,2012.0,Critic_Score,84.0
167508,F1 2012,PC,2012.0,Critic_Score,80.0
167509,Homefront,X360,2011.0,Critic_Score,70.0
167510,Homefront,PS3,2011.0,Critic_Score,70.0
167511,Homefront,PC,2011.0,Critic_Score,70.0
167512,Football Manager 2014,PC,2013.0,Critic_Score,85.0
167514,Football Manager 2016,PC,2015.0,Critic_Score,81.0
167515,Test Drive Unlimited 2,X360,,Critic_Score,68.0
167516,Test Drive Unlimited 2,PS3,,Critic_Score,70.0
167517,Test Drive Unlimited 2,PC,,Critic_Score,72.0
167518,Mortal Kombat X,PS4,2015.0,Critic_Score,83.0
167519,Mortal Kombat X,XOne,2015.0,Critic_Score,86.0
167520,Mortal Kombat X,PC,2015.0,Critic_Score,76.0
167521,Max Payne 3,PS3,2012.0,Critic_Score,87.0
167522,Max Payne 3,X360,2012.0,Critic_Score,86.0
167523,Max Payne 3,PC,2012.0,Critic_Score,87.0
167524,Shovel Knight,3DS,2015.0,Critic_Score,90.0
167525,Shovel Knight,WiiU,2015.0,Critic_Score,88.0
167526,Shovel Knight,PS4,2015.0,Critic_Score,90.0
167527,The Last Remnant,X360,2008.0,Critic_Score,66.0
167528,The Last Remnant,PC,2009.0,Critic_Score,66.0
167529,The Evil Within,PS4,2014.0,Critic_Score,75.0
167531,The Evil Within,XOne,2014.0,Critic_Score,79.0
167533,The Evil Within,PC,2014.0,Critic_Score,68.0
167534,Rayman Legends,PS4,2014.0,Critic_Score,90.0
167535,Rayman Legends,WiiU,2013.0,Critic_Score,92.0
167536,Rayman Legends,PS3,2013.0,Critic_Score,91.0
167537,Rayman Legends,X360,2013.0,Critic_Score,90.0
167538,Rayman Legends,XOne,2014.0,Critic_Score,91.0
167539,Rayman Legends,PSV,2014.0,Critic_Score,87.0
167540,Guild Wars,PC,2005.0,Critic_Score,89.0
167541,Evolve,PS4,2015.0,Critic_Score,76.0
167542,Evolve,XOne,2015.0,Critic_Score,74.0
167543,Evolve,PC,2015.0,Critic_Score,77.0
167544,Far Cry,PC,2004.0,Critic_Score,89.0
167545,Risen,X360,2009.0,Critic_Score,60.0
167546,Risen,PC,2009.0,Critic_Score,77.0
167547,FlatOut 2,PS2,2006.0,Critic_Score,73.0
167548,FlatOut 2,XB,2006.0,Critic_Score,73.0
167550,NBA 2K15,PS4,2014.0,Critic_Score,83.0
167551,NBA 2K15,XOne,2014.0,Critic_Score,82.0
167554,NASCAR '14,X360,2014.0,Critic_Score,65.0
167555,NASCAR '14,PS3,2014.0,Critic_Score,67.0
167557,Legendary,X360,2008.0,Critic_Score,47.0
167558,Legendary,PS3,2008.0,Critic_Score,50.0
167559,Legendary,PC,2008.0,Critic_Score,50.0
167560,Supreme Commander 2,X360,2010.0,Critic_Score,75.0
167561,Supreme Commander 2,PC,2010.0,Critic_Score,77.0
167562,Supreme Commander,X360,2008.0,Critic_Score,56.0
167563,Supreme Commander,PC,2007.0,Critic_Score,86.0
167564,Football Manager 2010,PC,2009.0,Critic_Score,87.0
167565,The Darkness II,X360,2012.0,Critic_Score,80.0
167566,The Darkness II,PS3,2012.0,Critic_Score,79.0
167567,The Darkness II,PC,2012.0,Critic_Score,77.0
167568,Grand Theft Auto III,PS2,2001.0,Critic_Score,97.0
167569,Grand Theft Auto III,PC,2002.0,Critic_Score,93.0
167570,Assassin's Creed,X360,2007.0,Critic_Score,81.0
167571,Assassin's Creed,PS3,2007.0,Critic_Score,81.0
167575,Wasteland 2,PC,2015.0,Critic_Score,81.0
167576,Wasteland 2,XOne,2015.0,Critic_Score,77.0
167577,Gothic 3,PC,2006.0,Critic_Score,63.0
167578,Dead Rising 2,X360,2010.0,Critic_Score,79.0
167579,Dead Rising 2,PS3,2010.0,Critic_Score,80.0
167580,Dead Rising 2,PC,2010.0,Critic_Score,78.0
167581,Dead Rising 2,PS4,2016.0,Critic_Score,82.0
167583,Rogue Warrior,PS3,2009.0,Critic_Score,27.0
167584,Rogue Warrior,X360,2009.0,Critic_Score,28.0
167587,Farming Simulator 2013,PC,2012.0,Critic_Score,65.0
167588,Farming Simulator 2013,X360,2013.0,Critic_Score,33.0
167589,Farming Simulator 2013,PS3,2013.0,Critic_Score,40.0
167590,GRID Autosport,PS3,2014.0,Critic_Score,75.0
167591,GRID Autosport,X360,2014.0,Critic_Score,75.0
167592,GRID Autosport,PC,2014.0,Critic_Score,78.0
167593,Red Faction,PS2,2001.0,Critic_Score,88.0
167594,Overlord II,X360,2009.0,Critic_Score,75.0
167595,Overlord II,PS3,2009.0,Critic_Score,72.0
167596,Overlord II,PC,2009.0,Critic_Score,79.0
167597,Overlord,X360,2007.0,Critic_Score,76.0
167598,Overlord,PC,2007.0,Critic_Score,81.0
167599,Goodbye Deponia,PC,2013.0,Critic_Score,80.0
167600,Deponia,PC,2012.0,Critic_Score,74.0
167604,Dragon's Lair,DS,2010.0,Critic_Score,63.0
167605,Star Trek Online,PC,2010.0,Critic_Score,66.0
167606,Child of Light,PSV,2014.0,Critic_Score,83.0
167607,Child of Light,PS4,2014.0,Critic_Score,82.0
167608,Hearts of Iron III,PC,2009.0,Critic_Score,77.0
167609,Sengoku,PC,2011.0,Critic_Score,70.0
167610,Pro Evolution Soccer 2015,PS4,2014.0,Critic_Score,82.0
167612,Pro Evolution Soccer 2015,XOne,2014.0,Critic_Score,79.0
167614,Pro Evolution Soccer 2015,PC,2014.0,Critic_Score,82.0
167615,Street Fighter IV,PS3,2009.0,Critic_Score,94.0
167616,Street Fighter IV,X360,2009.0,Critic_Score,93.0
167617,Street Fighter IV,PC,,Critic_Score,91.0
167620,Dead Rising 3,XOne,2013.0,Critic_Score,78.0
167621,Just Cause 3,PS4,2015.0,Critic_Score,73.0
167622,Just Cause 3,XOne,2015.0,Critic_Score,71.0
167623,Just Cause 3,PC,2015.0,Critic_Score,74.0
167624,X Rebirth,PC,2013.0,Critic_Score,33.0
167625,Way of the Samurai 4,PS3,2011.0,Critic_Score,58.0
167626,F1 2014,PS3,2014.0,Critic_Score,62.0
167627,F1 2014,X360,2014.0,Critic_Score,64.0
167628,F1 2014,PC,2014.0,Critic_Score,61.0
167629,Sniper Elite,PS2,2005.0,Critic_Score,76.0
167630,Sniper Elite,Wii,2010.0,Critic_Score,71.0
167631,Sniper Elite,XB,2005.0,Critic_Score,77.0
167632,Sniper Elite,PC,2005.0,Critic_Score,76.0
167633,Tom Clancy's EndWar,X360,2008.0,Critic_Score,77.0
167634,Tom Clancy's EndWar,PS3,2008.0,Critic_Score,76.0
167635,Tom Clancy's EndWar,PSP,2008.0,Critic_Score,68.0
167636,Tom Clancy's EndWar,DS,2008.0,Critic_Score,69.0
167637,Tom Clancy's EndWar,PC,2009.0,Critic_Score,68.0
167638,Fallout 3,X360,2008.0,Critic_Score,93.0
